hafta_baslangic,urun_adi,urun_kod,fiyat,lag_1h,lag_4h,lag_8h,lag_12h,lag_24h,roll4_ort,roll8_ort,roll12_ort,roll4_std,momentum_pct,trend_4_12,volatilite,hedef_haftalik,konya_sic,konya_yagis,antalya_don_lag1,sic_fark,dolar_kuru,yil,hafta_no,ay,hafta_sin,hafta_cos,lojistik
2024-03-05,ayva (muhtelif),10,40.0,40.0,28.25,26.25,55.0,60.0,31.5625,29.84375,29.305555555555557,5.636100158797748,37.93103448275863,2.256944444444443,5.636100158797748,40.0,5.614285714285714,7.3,0.0,-6.6,30.845370146548813,2024,10,3,0.9350162426854148,0.35460488704253557,70.94435133706226
2024-03-12,ayva (muhtelif),10,40.0,40.0,29.0,28.25,55.0,60.0,34.5,31.5625,30.375,6.3508529610858835,0.0,4.125,6.3508529610858835,40.0,7.642857142857143,3.5,0.0,-5.071428571428571,31.030152029410214,2024,11,3,0.970941817426052,0.23931566428755804,71.36934966764349
2024-03-19,ayva (muhtelif),10,40.0,40.0,29.0,29.0,55.0,60.0,37.25,33.03125,31.25,5.5,0.0,6.0,5.5,40.0,5.371428571428572,4.4,0.0,-7.242857142857143,31.348379516166467,2024,12,3,0.992708874098054,0.120536680255323,72.10127288718287
2024-03-26,ayva (muhtelif),10,40.0,40.0,40.0,29.0,25.0,60.0,40.0,34.40625,31.979166666666668,0.0,0.0,8.020833333333332,0.0,40.0,14.071428571428571,3.2,0.0,-3.400000000000001,31.27908785687274,2024,13,3,1.0,-1.6081226496766366e-16,71.94190207080729
2024-04-02,ayva (muhtelif),10,40.0,40.0,40.0,28.25,26.25,60.0,40.0,35.78125,33.229166666666664,0.0,0.0,6.770833333333336,0.0,40.0,14.571428571428571,2.8,0.0,-3.8714285714285714,31.373624676986484,2024,14,4,0.992708874098054,-0.12053668025532288,72.15933675706891
2024-04-09,ayva (muhtelif),10,40.0,40.0,40.0,29.0,28.25,60.0,40.0,37.25,34.375,0.0,0.0,5.625,0.0,40.0,13.185714285714285,10.5,0.0,-6.200000000000001,31.388309018836274,2024,15,4,0.9709418174260521,-0.2393156642875575,72.19311074332343
2024-04-16,ayva (muhtelif),10,40.0,40.0,40.0,29.0,29.0,60.0,40.0,38.625,35.354166666666664,0.0,0.0,4.645833333333336,0.0,40.0,16.314285714285713,0.7,0.0,-2.3714285714285706,31.676634765116223,2024,16,4,0.9350162426854148,-0.35460488704253545,72.8562599597673
2024-04-23,ayva (muhtelif),10,40.0,40.0,40.0,40.0,29.0,60.0,40.0,40.0,36.270833333333336,0.0,0.0,3.7291666666666643,0.0,40.0,20.442857142857143,9.0,0.0,-0.6857142857142858,31.897422122602826,2024,17,4,0.8854560256532099,-0.4647231720437685,73.36407088198649
2024-04-30,ayva (muhtelif),10,40.0,40.0,40.0,40.0,28.25,60.0,40.0,40.0,37.1875,0.0,0.0,2.8125,0.0,40.0,13.799999999999999,43.5,0.0,-7.228571428571429,31.803828596499788,2024,18,4,0.8229838658936565,-0.5680647467311557,73.14880577194951
2024-05-07,ayva (muhtelif),10,40.0,40.0,40.0,40.0,29.0,60.0,40.0,40.0,38.166666666666664,0.0,0.0,1.8333333333333357,0.0,40.0,14.228571428571428,14.4,0.0,-5.1,31.7923120553535,2024,19,5,0.7485107481711013,-0.663122658240795,73.12231772731305
2024-05-14,ayva (muhtelif),10,40.0,40.0,40.0,40.0,29.0,60.0,40.0,40.0,39.083333333333336,0.0,0.0,0.9166666666666643,0.0,40.0,16.52857142857143,3.3000000000000003,0.0,-4.542857142857143,31.72116188767509,2024,20,5,0.6631226582407952,-0.7485107481711012,72.9586723416527
2024-05-21,ayva (muhtelif),10,40.0,40.0,40.0,40.0,40.0,60.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,18.17142857142857,3.9,0.0,-5.271428571428572,32.02985395099308,2024,21,5,0.5680647467311558,-0.8229838658936564,73.66866408728407
2024-05-28,ayva (muhtelif),10,40.0,40.0,40.0,40.0,40.0,60.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,18.62857142857143,12.2,0.0,-4.500000000000001,32.09305039466277,2024,22,5,0.46472317204376906,-0.8854560256532096,73.81401590772435
2024-06-04,ayva (muhtelif),10,40.0,40.0,40.0,40.0,40.0,60.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,23.714285714285715,4.1,0.0,-7.628571428571429,32.16814598154291,2024,23,6,0.35460488704253584,-0.9350162426854147,73.98673575754867
2024-06-11,ayva (muhtelif),10,40.0,40.0,40.0,40.0,40.0,60.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,40.0,26.185714285714287,1.5,0.0,-3.4857142857142853,32.38520546213972,2024,24,6,0.23931566428755768,-0.970941817426052,74.48597256292136
2024-06-18,ayva (muhtelif),10,40.0,40.0,40.0,40.0,40.0,25.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,20.0,26.985714285714288,0.0,0.0,-1.8571428571428572,32.4089199934474,2024,25,6,0.12053668025532308,-0.992708874098054,74.54051598492902
2024-06-25,ayva (muhtelif),10,20.0,40.0,40.0,40.0,40.0,26.25,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,25.657142857142855,0.7,0.0,-4.685714285714288,32.70404261713403,2024,26,6,-3.216245299353273e-16,-1.0,75.21929801940826
2024-07-02,ayva (muhtelif),10,0.0,20.0,40.0,40.0,40.0,28.25,35.0,37.5,38.333333333333336,10.0,-50.0,-3.3333333333333357,10.0,0.0,25.214285714285715,0.2,0.0,-5.1571428571428575,32.53349220048651,2024,27,7,-0.12053668025532283,-0.992708874098054,74.82703206111897
2024-07-09,ayva (muhtelif),10,0.0,0.0,40.0,40.0,40.0,29.0,25.0,32.5,35.0,19.148542155126762,-100.0,-10.0,19.148542155126762,0.0,25.52857142857143,3.8000000000000003,0.0,-5.485714285714286,32.710451504851754,2024,28,7,-0.23931566428755743,-0.9709418174260521,75.23403846115903
2024-07-16,ayva (muhtelif),10,0.0,0.0,40.0,40.0,40.0,29.0,15.0,27.5,31.666666666666668,19.148542155126762,-100.0,-16.666666666666668,19.148542155126762,0.0,27.285714285714285,2.6,0.0,-5.199999999999998,33.02078111930406,2024,29,7,-0.3546048870425356,-0.9350162426854148,75.94779657439933
2024-07-23,ayva (muhtelif),10,0.0,0.0,20.0,40.0,40.0,28.25,5.0,22.5,28.333333333333332,10.0,-100.0,-23.333333333333332,10.0,0.0,24.928571428571427,2.9,0.0,-6.471428571428571,33.1060085316813,2024,30,7,-0.46472317204376806,-0.8854560256532101,76.14381962286697
2024-07-30,ayva (muhtelif),10,0.0,0.0,0.0,40.0,40.0,29.0,0.0,17.5,25.0,0.0,-100.0,-25.0,0.0,0.0,25.82857142857143,0.0,0.0,-5.014285714285713,32.85431275247888,2024,31,7,-0.5680647467311556,-0.8229838658936566,75.56491933070143
2024-08-06,ayva (muhtelif),10,0.0,0.0,0.0,40.0,40.0,29.0,0.0,12.5,21.666666666666668,0.0,-100.0,-21.666666666666668,0.0,0.0,26.514285714285712,0.3,0.0,-3.5428571428571423,33.004076631434465,2024,32,8,-0.663122658240795,-0.7485107481711013,75.90937625229927
2024-08-13,ayva (muhtelif),10,0.0,0.0,0.0,40.0,40.0,40.0,0.0,7.5,18.333333333333332,0.0,-100.0,-18.333333333333332,0.0,0.0,24.728571428571428,0.0,0.0,-6.7,33.20848286128959,2024,33,8,-0.7485107481711011,-0.6631226582407952,76.37951058096606
2024-08-20,ayva (muhtelif),10,0.0,0.0,0.0,20.0,40.0,40.0,0.0,2.5,15.0,0.0,-100.0,-15.0,0.0,0.0,25.414285714285715,1.7000000000000002,0.0,-3.9428571428571426,33.37332096773608,2024,34,8,-0.8229838658936564,-0.5680647467311559,76.75863822579298
2024-08-27,ayva (muhtelif),10,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,11.666666666666666,0.0,-100.0,-11.666666666666666,0.0,0.0,22.32857142857143,6.0,0.0,-5.228571428571428,33.42944412706945,2024,35,8,-0.8854560256532096,-0.4647231720437691,76.88772149225973
2024-09-03,ayva (muhtelif),10,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,8.333333333333334,0.0,-100.0,-8.333333333333334,0.0,0.0,21.842857142857145,4.5,0.0,-5.7,33.428313629565125,2024,36,9,-0.9350162426854147,-0.3546048870425359,76.88512134799979
2024-09-10,ayva (muhtelif),10,0.0,0.0,0.0,0.0,40.0,40.0,0.0,0.0,5.0,0.0,-100.0,-5.0,0.0,0.0,22.12857142857143,0.8,0.0,-3.6000000000000005,33.842774415981935,2024,37,9,-0.970941817426052,-0.23931566428755774,77.83838115675844
2024-09-17,ayva (muhtelif),10,0.0,0.0,0.0,0.0,20.0,40.0,0.0,0.0,1.6666666666666667,0.0,-100.0,-1.6666666666666667,0.0,40.0,18.385714285714283,10.1,0.0,-5.785714285714285,33.621234098034755,2024,38,9,-0.992708874098054,-0.12053668025532357,77.32883842547993
2024-09-24,ayva (muhtelif),10,40.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,40.0,17.885714285714286,13.9,0.0,-6.3999999999999995,33.860267833155675,2024,39,9,-1.0,-1.8369701987210297e-16,77.87861601625805
2024-10-01,ayva (muhtelif),10,40.0,40.0,0.0,0.0,0.0,40.0,10.0,5.0,3.3333333333333335,20.0,-100.0,6.666666666666666,20.0,35.0,16.2,0.4,0.0,-6.371428571428571,34.21651198449736,2024,40,10,-0.992708874098054,0.1205366802553232,78.69797756434392
2024-10-08,ayva (muhtelif),10,35.0,40.0,0.0,0.0,0.0,40.0,20.0,10.0,6.666666666666667,23.094010767585033,0.0,13.333333333333332,23.094010767585033,35.0,18.928571428571427,0.1,0.0,-3.942857142857143,34.068601716457756,2024,41,10,-0.9709418174260521,0.23931566428755738,78.35778394785284
2024-10-15,ayva (muhtelif),10,35.0,35.0,0.0,0.0,0.0,40.0,28.75,14.375,9.583333333333334,19.31105037709411,-12.5,19.166666666666664,19.31105037709411,35.0,10.971428571428572,0.0,0.0,-9.700000000000001,34.21910046075684,2024,42,10,-0.9350162426854148,0.35460488704253557,78.70393105974073
2024-10-22,ayva (muhtelif),10,35.0,35.0,40.0,0.0,0.0,40.0,37.5,18.75,12.5,2.8867513459481073,0.0,25.0,2.8867513459481073,35.0,9.042857142857143,0.0,0.0,-10.071428571428571,34.19887251189094,2024,43,10,-0.8854560256532101,0.464723172043768,78.65740677734915
2024-10-29,ayva (muhtelif),10,35.0,35.0,40.0,0.0,0.0,40.0,36.25,23.125,15.416666666666666,2.4999999999999742,0.0,20.833333333333336,2.4999999999999742,35.0,9.62857142857143,0.0,0.0,-10.099999999999998,34.33850390653502,2024,44,10,-0.822983865893657,0.5680647467311548,78.97855898503053
2024-11-05,ayva (muhtelif),10,35.0,35.0,35.0,0.0,0.0,40.0,35.0,27.5,18.333333333333332,0.0,0.0,16.666666666666668,0.0,35.0,6.114285714285714,7.1,0.0,-10.542857142857143,34.49577276725186,2024,45,11,-0.7485107481711011,0.6631226582407952,79.34027736467927
2024-11-12,ayva (muhtelif),10,35.0,35.0,35.0,0.0,0.0,40.0,35.0,31.875,21.25,0.0,0.0,13.75,0.0,35.0,9.057142857142857,2.8,0.0,-6.057142857142857,34.59798485418395,2024,46,11,-0.6631226582407955,0.7485107481711007,79.57536516462308
2024-11-19,ayva (muhtelif),10,35.0,35.0,35.0,40.0,0.0,40.0,35.0,36.25,24.166666666666668,0.0,0.0,10.833333333333332,0.0,36.25,6.257142857142857,14.8,0.0,-6.985714285714286,34.678214279633394,2024,47,11,-0.5680647467311559,0.8229838658936564,79.7598928431568
2024-11-26,ayva (muhtelif),10,36.25,35.0,35.0,40.0,0.0,40.0,35.0,35.625,27.083333333333332,0.0,0.0,7.916666666666668,0.0,37.5,0.8571428571428571,0.5,0.0,-10.285714285714286,34.677042018838655,2024,48,11,-0.4647231720437684,0.88545602565321,79.7571966433289
2024-12-03,ayva (muhtelif),10,37.5,36.25,35.0,35.0,0.0,40.0,35.3125,35.15625,30.104166666666668,0.6249999999998976,3.571428571428581,5.208333333333332,0.6249999999998976,37.5,5.442857142857143,6.5,0.0,-7.514285714285713,34.66356237568849,2024,49,12,-0.35460488704253595,0.9350162426854147,79.72619346408352
2024-12-10,ayva (muhtelif),10,37.5,37.5,35.0,35.0,0.0,20.0,35.9375,35.46875,33.229166666666664,1.1967838846953698,3.4482758620689724,2.7083333333333357,1.1967838846953698,37.5,4.485714285714286,7.0,0.0,-8.071428571428571,34.97146882852665,2024,50,12,-0.2393156642875578,0.970941817426052,80.43437830561129
2024-12-17,ayva (muhtelif),10,37.5,37.5,35.0,35.0,40.0,0.0,36.5625,35.78125,36.354166666666664,1.1967838846953698,0.0,0.2083333333333357,1.1967838846953698,37.5,3.1714285714285713,3.4000000000000004,0.0,-7.771428571428571,35.07687235690763,2024,51,12,-0.12053668025532363,0.992708874098054,80.67680642088754
2024-12-24,ayva (muhtelif),10,37.5,37.5,36.25,35.0,40.0,0.0,37.1875,36.09375,36.145833333333336,0.6249999999998976,0.0,1.0416666666666643,0.6249999999998976,37.5,4.071428571428571,27.3,0.0,-6.485714285714287,35.03416625927046,2024,52,12,6.432490598706546e-16,1.0,80.57858239632205
2024-12-31,ayva (muhtelif),10,37.5,37.5,37.5,35.0,35.0,0.0,37.5,36.40625,35.9375,0.0,0.0,1.5625,0.0,37.5,2.7714285714285714,5.6,0.0,-7.271428571428571,35.56098923593883,2025,1,12,0.12053668025532305,0.992708874098054,81.79027524265929
2025-01-07,ayva (muhtelif),10,37.5,37.5,37.5,35.0,35.0,0.0,37.5,36.71875,36.145833333333336,0.0,0.0,1.3541666666666643,0.0,37.5,4.6000000000000005,0.1,0.0,-7.285714285714286,35.32572605670832,2025,2,1,0.23931566428755774,0.970941817426052,81.24916993042913
2025-01-14,ayva (muhtelif),10,37.5,37.5,37.5,35.0,35.0,0.0,37.5,37.03125,36.354166666666664,0.0,0.0,1.1458333333333357,0.0,37.5,3.6571428571428575,7.3,0.0,-8.414285714285715,35.357277332838976,2025,3,1,0.3546048870425356,0.9350162426854148,81.32173786552964
2025-01-21,ayva (muhtelif),10,37.5,37.5,37.5,36.25,35.0,0.0,37.5,37.34375,36.5625,0.0,0.0,0.9375,0.0,37.5,3.4142857142857146,10.6,0.0,-8.357142857142858,35.2588941922343,2025,4,1,0.4647231720437685,0.8854560256532099,81.09545664213888
2025-01-28,ayva (muhtelif),10,37.5,37.5,37.5,37.5,35.0,0.0,37.5,37.5,36.770833333333336,0.0,0.0,0.7291666666666643,0.0,37.5,3.857142857142857,0.0,0.0,-7.1571428571428575,35.600828711724105,2025,5,1,0.5680647467311558,0.8229838658936564,81.88190603696543
2025-02-04,ayva (muhtelif),10,37.5,37.5,37.5,37.5,35.0,0.0,37.5,37.5,36.979166666666664,0.0,0.0,0.5208333333333357,0.0,37.5,-0.6571428571428571,8.600000000000001,0.0,-8.957142857142857,35.7777239117028,2025,6,2,0.6631226582407952,0.7485107481711011,82.28876499691644
2025-02-11,ayva (muhtelif),10,37.5,37.5,37.5,37.5,35.0,0.0,37.5,37.5,37.1875,0.0,0.0,0.3125,0.0,37.5,1.1857142857142855,0.7,0.0,-7.3,35.714853631553375,2025,7,2,0.7485107481711011,0.6631226582407953,82.14416335257276
2025-02-18,ayva (muhtelif),10,37.5,37.5,37.5,37.5,36.25,0.0,37.5,37.5,37.395833333333336,0.0,0.0,0.1041666666666643,0.0,37.5,-2.357142857142857,5.7,1.0,-9.085714285714285,35.880543977253566,2025,8,2,0.8229838658936564,0.5680647467311559,82.52525114768319
2025-02-25,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,0.0,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,2.3857142857142857,16.9,1.0,-7.542857142857143,36.139891993467025,2025,9,2,0.8854560256532099,0.4647231720437686,83.12175158497415
2025-03-04,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,0.0,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,7.571428571428571,0.2,0.0,-6.957142857142857,36.021758002819105,2025,10,3,0.9350162426854148,0.35460488704253557,82.85004340648393
2025-03-11,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,40.0,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,14.185714285714285,0.0,0.0,-2.6,36.13906146247662,2025,11,3,0.970941817426052,0.23931566428755804,83.11984136369621
2025-03-18,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,40.0,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,3.842857142857143,13.099999999999998,0.0,-8.528571428571428,36.259409109712,2025,12,3,0.992708874098054,0.120536680255323,83.3966409523376
2025-03-25,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,35.0,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,14.471428571428572,1.7999999999999998,0.0,-1.7,36.19385105806293,2025,13,3,1.0,-1.6081226496766366e-16,83.24585743354474
2025-04-01,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,35.0,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,9.4,10.799999999999999,0.0,-4.1,36.4036651445443,2025,14,4,0.992708874098054,-0.12053668025532288,83.72842983245188
2025-04-08,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,35.0,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,4.557142857142857,16.6,0.0,-8.557142857142857,36.60816643079088,2025,15,4,0.9709418174260521,-0.2393156642875575,84.19878279081902
2025-04-15,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,35.0,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,14.042857142857143,0.30000000000000004,0.0,-2.1,36.594486840120105,2025,16,4,0.9350162426854148,-0.35460488704253545,84.16731973227624
2025-04-22,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,35.0,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,14.828571428571427,10.5,0.0,-2.4571428571428577,36.65258487432056,2025,17,4,0.8854560256532099,-0.4647231720437685,84.30094521093729
2025-04-29,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,35.0,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,12.071428571428571,6.699999999999999,0.0,-4.642857142857143,36.921937749818255,2025,18,4,0.8229838658936565,-0.5680647467311557,84.92045682458198
2025-05-06,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,35.0,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,18.914285714285715,5.0,0.0,-1.0571428571428574,36.87922441851832,2025,19,5,0.7485107481711013,-0.663122658240795,84.82221616259213
2025-05-13,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,36.25,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,17.185714285714287,2.0,0.0,-3.1714285714285717,36.88865236713554,2025,20,5,0.6631226582407952,-0.7485107481711012,84.84390044441174
2025-05-20,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,22.25714285714286,0.0,0.0,-2.6,37.40565829933671,2025,21,5,0.5680647467311558,-0.8229838658936564,86.03301408847442
2025-05-27,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,16.02857142857143,33.199999999999996,0.0,-4.957142857142857,37.32611576079869,2025,22,5,0.46472317204376906,-0.8854560256532096,85.85006624983698
2025-06-03,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,21.82857142857143,0.2,0.0,-4.514285714285714,37.33816500889615,2025,23,6,0.35460488704253584,-0.9350162426854147,85.87777952046113
2025-06-10,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,23.985714285714288,3.7,0.0,-3.657142857142857,37.45280131629645,2025,24,6,0.23931566428755768,-0.970941817426052,86.14144302748183
2025-06-17,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,22.428571428571427,0.5,0.0,-6.785714285714286,37.70441388807064,2025,25,6,0.12053668025532308,-0.992708874098054,86.72015194256247
2025-06-24,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,24.2,0.4,0.0,-7.2285714285714295,37.80018725497922,2025,26,6,-3.216245299353273e-16,-1.0,86.9404306864522
2025-07-01,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,22.8,0.0,0.0,-8.085714285714287,37.68097401261777,2025,27,7,-0.12053668025532283,-0.992708874098054,86.66624022902086
2025-07-08,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,29.74285714285714,0.0,0.0,1.971428571428571,37.94086634555855,2025,28,7,-0.23931566428755743,-0.9709418174260521,87.26399259478465
2025-07-15,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0.0,0.0,0.0,0.0,37.5,26.842857142857145,0.5,0.0,-2.185714285714286,38.14438434028764,2025,29,7,-0.3546048870425356,-0.9350162426854148,87.73208398266156
2025-07-22,ayva (muhtelif),10,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0.0,0.0,0.0,0.0,90.0,28.542857142857144,0.0,0.0,-4.82857142857143,38.202628501933255,2025,30,7,-0.46472317204376806,-0.8854560256532101,87.86604555444647
2025-09-30,ayva (muhtelif),10,90.0,37.5,37.5,37.5,37.5,37.5,37.5,37.5,37.5,0.0,0.0,0.0,0.0,90.0,16.37142857142857,3.9,0.0,-6.014285714285714,39.16636065751768,2025,40,9,-0.992708874098054,0.1205366802553232,90.08262951229065
2025-10-07,ayva (muhtelif),10,90.0,90.0,37.5,37.5,37.5,37.5,50.625,44.0625,41.875,26.249999999999996,140.0,8.75,26.249999999999996,90.0,12.1,10.1,0.0,-6.671428571428572,39.12236108417038,2025,41,10,-0.9709418174260521,0.23931566428755738,89.98143049359186
2025-10-14,ayva (muhtelif),10,90.0,90.0,37.5,37.5,37.5,37.5,63.75,50.625,46.25,30.31088913245535,0.0,17.5,30.31088913245535,90.0,13.614285714285714,0.6,0.0,-6.028571428571428,39.182683031641844,2025,42,10,-0.9350162426854148,0.35460488704253557,90.12017097277624
2025-10-21,ayva (muhtelif),10,90.0,90.0,37.5,37.5,37.5,37.5,76.875,57.1875,50.625,26.249999999999996,0.0,26.25,26.249999999999996,90.0,15.185714285714285,3.2,0.0,-4.914285714285714,39.341886089350474,2025,43,10,-0.8854560256532101,0.464723172043768,90.48633800550608
2025-10-28,ayva (muhtelif),10,90.0,90.0,90.0,37.5,37.5,37.5,90.0,63.75,55.0,0.0,0.0,35.0,0.0,92.5,13.1,0.2,0.0,-5.271428571428572,39.384167272944815,2025,44,10,-0.822983865893657,0.5680647467311548,90.58358472777307
2025-11-04,ayva (muhtelif),10,92.5,90.0,90.0,37.5,37.5,37.5,90.0,70.3125,59.375,0.0,0.0,30.625,0.0,95.0,13.742857142857144,0.3,0.0,-4.1,39.664598859337325,2025,45,11,-0.7485107481711011,0.6631226582407952,91.22857737647584
2025-11-11,ayva (muhtelif),10,95.0,92.5,90.0,37.5,37.5,37.5,90.625,77.1875,63.958333333333336,1.2499999999999394,2.777777777777768,26.666666666666664,1.2499999999999394,95.0,9.414285714285715,1.8,0.0,-6.3,39.904024265451085,2025,46,11,-0.6631226582407955,0.7485107481711007,91.77925581053749
2025-11-18,ayva (muhtelif),10,95.0,95.0,90.0,37.5,37.5,37.5,91.875,84.375,68.75,2.393567769390815,2.7027027027026973,23.125,2.393567769390815,95.0,11.928571428571429,6.0,0.0,-5.357142857142857,39.75087452354628,2025,47,11,-0.5680647467311559,0.8229838658936564,91.42701140415643
2025-11-25,ayva (muhtelif),10,95.0,95.0,90.0,90.0,37.5,37.5,93.125,91.5625,73.54166666666667,2.393567769390815,0.0,19.58333333333333,2.393567769390815,95.0,8.514285714285714,14.700000000000001,0.0,-6.185714285714285,40.031689639021955,2025,48,11,-0.4647231720437684,0.88545602565321,92.07288616975049
2025-12-02,ayva (muhtelif),10,95.0,95.0,92.5,90.0,37.5,37.5,94.375,92.1875,78.33333333333333,1.2499999999999394,0.0,16.04166666666667,1.2499999999999394,95.0,5.471428571428571,32.1,0.0,-7.357142857142857,40.027763443523106,2025,49,12,-0.35460488704253595,0.9350162426854147,92.06385592010314
2025-12-09,ayva (muhtelif),10,95.0,95.0,95.0,90.0,37.5,37.5,95.0,92.8125,83.125,0.0,0.0,11.875,0.0,95.0,5.042857142857143,1.5,0.0,-7.628571428571428,40.242389438467924,2025,50,12,-0.2393156642875578,0.970941817426052,92.55749570847622
2025-12-16,ayva (muhtelif),10,95.0,95.0,95.0,90.0,37.5,37.5,95.0,93.4375,87.91666666666667,0.0,0.0,7.083333333333329,0.0,103.33333333333333,3.0714285714285716,1.8,0.0,-8.214285714285714,39.95202636809985,2025,51,12,-0.12053668025532363,0.992708874098054,91.88966064662965
2025-12-23,ayva (muhtelif),10,103.33333333333333,95.0,95.0,90.0,90.0,37.5,95.0,94.0625,92.70833333333333,0.0,0.0,2.2916666666666714,0.0,120.0,2.857142857142857,17.7,0.0,-7.985714285714287,40.194935042264454,2025,52,12,6.432490598706546e-16,1.0,92.44835059720823
2025-12-30,ayva (muhtelif),10,120.0,103.33333333333333,95.0,92.5,90.0,37.5,97.08333333333333,95.72916666666667,93.81944444444444,4.166666666666647,8.771929824561408,3.2638888888888857,4.166666666666647,120.0,0.0714285714285715,10.6,1.0,-8.028571428571428,40.34472735650477,2026,1,12,0.12053668025532305,0.992708874098054,92.79287291996096
2026-01-06,ayva (muhtelif),10,120.0,120.0,95.0,95.0,90.0,37.5,103.33333333333333,99.16666666666667,96.31944444444444,11.785113019775789,16.129032258064523,7.013888888888886,11.785113019775789,120.0,5.014285714285714,31.7,0.0,-6.357142857142857,40.647892430951345,2026,2,1,0.23931566428755774,0.970941817426052,93.49015259118808
2026-01-13,ayva (muhtelif),10,120.0,120.0,95.0,95.0,90.0,37.5,109.58333333333333,102.29166666666667,98.81944444444444,12.500000000000002,0.0,10.763888888888886,12.500000000000002,122.5,-1.0,0.6,0.0,-9.142857142857142,40.52180128236677,2026,3,1,0.3546048870425356,0.9350162426854148,93.20014294944357
2026-01-20,ayva (muhtelif),10,122.5,120.0,103.33333333333333,95.0,90.0,37.5,115.83333333333333,105.41666666666667,101.31944444444444,8.333333333333337,0.0,14.513888888888886,8.333333333333337,127.5,2.1714285714285713,15.8,0.0,-7.5857142857142845,40.78012077775838,2026,4,1,0.4647231720437685,0.8854560256532099,93.79427778884425
2026-01-27,ayva (muhtelif),10,127.5,122.5,120.0,95.0,92.5,37.5,120.625,108.85416666666667,104.02777777777777,1.2500000000000226,2.083333333333326,16.59722222222223,1.2500000000000226,130.0,6.5857142857142845,17.3,0.0,-6.014285714285714,40.698758686692955,2026,5,1,0.5680647467311558,0.8229838658936564,93.6071449793938
2026-02-03,ayva (muhtelif),10,130.0,127.5,120.0,95.0,95.0,37.5,122.5,112.91666666666667,106.94444444444444,3.535533905932747,4.081632653061229,15.555555555555557,3.535533905932747,130.0,5.8428571428571425,12.200000000000001,0.0,-6.685714285714286,41.098633733396106,2026,6,2,0.6631226582407952,0.7485107481711011,94.52685758681103
